时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-04-19T13:04:43.179Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.1636,0.2578,-1.2832,-3.17,-40.34,46.08,159.13,-8.46,77.66
"2025-04-19T13:04:43.182Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.9355,-0.1235,-0.6060,843.08,-186.40,-15.93,-80.77,69.11,26.47
"2025-04-19T13:04:43.197Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.2070,-1.2856,-0.1299,-59.08,7.57,-140.63,-91.05,5.33,-93.46
"2025-04-19T13:04:43.203Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.5664,0.2310,-1.4287,-95.21,-21.06,47.49,-163.00,-12.39,-158.40
"2025-04-19T13:04:43.220Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.0029,-1.8408,0.1802,-97.96,-176.21,33.45,-70.58,36.82,168.66
"2025-04-19T13:04:43.241Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.4585,-2.1313,-0.6738,76.54,193.60,177.43,50.66,4.45,30.95
"2025-04-19T13:04:43.245Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.5098,0.2876,-1.4297,57.43,-2.62,-76.35,160.78,-9.38,78.24
"2025-04-19T13:04:43.248Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-1.1685,-1.8408,0.4331,-153.26,484.44,56.70,-76.45,75.03,-13.98
"2025-04-19T13:04:43.258Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.6787,0.5068,-1.4326,-18.43,-113.28,-168.82,-166.04,-10.05,-153.96
"2025-04-19T13:04:43.262Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",1.0972,-1.6396,-0.3774,111.69,108.15,-53.28,-92.76,1.77,-92.27
"2025-04-19T13:04:43.265Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",1.1255,-1.2788,-0.0723,-73.30,-133.67,-28.20,-95.81,-0.70,-89.40
"2025-04-19T13:04:43.278Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.8369,-1.0601,0.1211,-247.38,-17.64,-102.05,-103.84,72.36,-32.09
"2025-04-19T13:04:43.293Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.2246,-1.3027,-0.4009,-58.41,-39.37,-238.89,44.29,6.12,26.49
"2025-04-19T13:04:43.299Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.5146,0.3110,-1.2349,139.04,35.34,-273.38,165.01,-9.17,87.71
"2025-04-19T13:04:43.310Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.6265,0.2358,-1.0576,-79.65,-86.36,-343.08,-170.35,-7.76,-139.64
"2025-04-19T13:04:43.325Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",0.4126,-1.1602,0.3320,-69.03,-298.65,-189.70,-99.62,-5.01,-76.76
"2025-04-19T13:04:43.330Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.0537,-1.0405,-0.1782,-145.57,-191.59,-321.35,33.31,13.49,5.95
"2025-04-19T13:04:43.333Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",-0.0425,0.4766,-0.9302,161.80,-73.12,-371.28,170.67,-4.14,103.89
"2025-04-19T13:04:43.340Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.5239,-0.8384,0.5649,-298.40,-260.50,-85.57,-82.42,28.40,-169.58
"2025-04-19T13:04:43.366Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-1.0088,-0.4102,0.3750,-390.75,16.72,-231.63,-109.11,63.62,-19.87
"2025-04-19T13:04:43.371Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.3130,-0.2920,-0.8589,-131.71,-56.34,-380.68,-178.80,-6.09,-120.36
"2025-04-19T13:04:43.386Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.3262,-0.8677,0.3008,-38.15,-318.24,-143.25,-104.67,-9.38,-59.74
"2025-04-19T13:04:43.393Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-1.4668,0.1479,-0.4380,-490.60,-318.48,-18.86,4.33,-0.08,-11.93
"2025-04-19T13:04:43.397Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.4414,0.4224,-0.7251,125.67,-86.55,-397.52,177.69,1.91,122.35
"2025-04-19T13:04:43.408Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.2949,-0.7705,-0.7271,-97.29,-5.37,-402.71,173.86,-3.59,-100.15
"2025-04-19T13:04:43.418Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.9829,-0.0474,0.0293,-164.61,-136.35,-193.66,-121.59,51.01,-11.42
"2025-04-19T13:04:43.468Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.4814,-1.6450,-1.2515,-75.74,0.06,-106.81,169.97,-2.42,-86.00
"2025-04-19T13:04:43.476Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-1.3965,-1.2495,0.8027,-7.81,-255.07,-83.25,-107.90,-11.51,-42.94
"2025-04-19T13:04:43.481Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-2.2251,0.9063,0.5273,-116.27,-78.92,-47.12,-122.38,48.79,0.79
"2025-04-19T13:04:43.484Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-1.9653,2.2280,-0.3564,58.11,77.88,55.54,-6.69,-5.98,-12.81
"2025-04-19T13:04:43.489Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",1.0630,1.2139,-1.0088,27.28,-64.82,-258.42,-177.21,5.79,141.06
"2025-04-19T13:04:43.491Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-1.6387,0.6929,0.2090,159.91,140.75,141.66,-123.27,49.02,-3.73
"2025-04-19T13:04:43.495Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-2.2598,-0.2920,0.9761,-61.95,-170.72,-11.66,-98.34,21.08,-146.88
"2025-04-19T13:04:43.518Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.3838,-1.0483,-0.8901,46.51,-75.44,220.76,168.99,-0.72,-90.44
"2025-04-19T13:04:43.527Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-1.9487,-1.5249,0.3833,-32.59,137.94,42.79,-110.03,-11.06,-39.31
"2025-04-19T13:04:43.535Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-1.1904,0.3369,-0.2837,71.96,101.26,255.86,-6.42,2.83,-7.55
"2025-04-19T13:04:43.540Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.7822,-0.7622,0.5063,23.44,330.75,215.21,-108.10,-7.38,-54.14
"2025-04-19T13:04:43.542Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.3750,0.5991,-0.6714,-26.98,80.93,351.68,-175.82,3.96,128.76
"2025-04-19T13:04:43.547Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.9224,0.2480,0.2065,263.79,81.60,180.79,-125.49,53.83,-22.30
"2025-04-19T13:04:43.550Z",enmdkdXBGq18tn2Er0aeYQ==,"WT901BLE67",-0.7446,-0.3589,0.5439,231.99,309.63,118.16,-99.67,25.91,-167.70
"2025-04-19T13:04:43.570Z",3N6rctZjwVlaYr2CbUqm3Q==,"WT901BLE67",-0.9634,-0.1616,-0.1069,215.52,177.19,336.85,1.25,14.47,5.27
"2025-04-19T13:04:43.585Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.4170,-0.3989,-0.7153,72.27,-20.94,364.07,172.77,-0.70,-105.78
"2025-04-19T13:04:43.593Z",rwHR4U7Pc1S7VKivRzbbzA==,"WT901BLE67",-0.2075,-0.9570,0.5493,60.24,410.89,221.74,-104.44,-3.04,-74.36
"2025-04-19T13:04:43.603Z",XyRhMFXwqIwlgYiQKdkCQg==,"WT901BLE67",0.0000,0.4492,-0.7563,-65.06,102.17,450.81,-179.25,0.45,108.12
"2025-04-19T13:04:43.606Z",VBubCLpULujUJzxgnYfzlA==,"WT901BLE67",-0.9092,-0.4854,0.3853,443.85,144.35,294.86,-125.86,59.64,-44.07
"2025-04-19T13:04:43.618Z",iwkkuKlt9JDLw/3sSQ3+pg==,"WT901BLE67",0.4888,-0.0137,-0.7627,93.69,-11.17,433.96,177.31,-1.54,-127.10
