时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°),Q0,Q1,Q2,Q3
"2025-04-17T06:17:00.827Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.7222,-2.0562,-0.9194,-123.96,38.21,12.51,-42.29,21.25,27.21,0.874146,-0.388550,0.090576,0.276733
"2025-04-17T06:17:00.826Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-1.1323,-0.9033,0.3867,-10.62,490.72,-66.83,-61.44,-16.75,-75.92,0.591278,-0.408813,0.233917,-0.654541
"2025-04-17T06:17:00.824Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.6812,-0.3501,0.9453,101.32,517.33,-186.58,-59.50,-21.57,25.79,0.892090,-0.415009,-0.153809,-0.090332
"2025-04-17T06:17:01.363Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-1.9873,1.4312,1.1431,36.68,-15.75,2.50,-45.25,34.49,121.08,0.334167,-0.418976,-0.185272,0.823639
"2025-04-17T06:17:00.826Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",1.7979,-0.2983,-0.3135,-238.40,-88.68,507.51,131.68,-9.89,166.96,-0.003387,0.318329,0.808838,0.494263
"2025-04-17T06:17:01.642Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.0874,1.2471,0.5601,152.47,-100.28,-498.41,-21.18,29.42,-171.83,0.244904,-0.113892,-0.274048,0.922943
"2025-04-17T06:17:01.939Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",2.5088,-1.0176,1.9038,-363.53,69.70,-485.23,-46.71,-5.14,57.77,0.811523,-0.326904,-0.227386,0.427460
"2025-04-17T06:17:01.927Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",1.3047,-0.9219,-1.9644,58.47,-504.52,-511.78,-122.31,-43.42,12.61,0.468689,-0.747894,-0.408112,-0.233032
"2025-04-17T06:17:01.900Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.2847,1.0127,0.5952,197.39,-106.75,-465.58,-19.24,29.46,-175.33,0.212067,-0.136139,-0.214386,0.943634
"2025-04-17T06:17:01.904Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-1.0288,-1.5952,-1.0186,-244.69,-729.43,133.24,-94.78,-20.48,68.65,0.487335,-0.518555,-0.636383,0.297485
"2025-04-17T06:17:01.901Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.5205,-0.8291,-0.1377,349.49,321.17,-145.87,-28.53,31.16,5.45,0.917877,0.097839,0.368195,-0.110657
"2025-04-17T06:17:01.920Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.3564,-1.8203,-2.0942,217.90,-47.61,-744.08,155.60,19.97,-161.24,0.288086,-0.421906,0.831848,0.216614
"2025-04-17T06:17:02.979Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.2915,0.2412,1.0630,295.47,83.37,-544.43,-35.71,10.76,71.95,0.749939,-0.299438,-0.107056,0.579956
"2025-04-17T06:17:02.979Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6123,-0.7441,-0.1499,331.30,359.38,-126.89,-27.32,39.45,-3.70,0.889679,-0.107025,0.440338,-0.055023
"2025-04-17T06:17:03.208Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.5005,-0.8804,0.5107,18.13,-614.93,390.93,-64.02,-21.94,39.87,0.644409,-0.452515,-0.469604,0.399139
"2025-04-17T06:17:03.208Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",1.1099,-0.1064,-0.6216,354.49,285.77,-552.19,137.75,-4.07,-173.40,-0.049072,-0.218658,0.938293,0.263275
"2025-04-17T06:17:03.208Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.0879,0.9019,0.7896,211.24,-129.76,-428.04,-16.72,22.82,176.58,0.354919,-0.056030,-0.136047,0.923187
"2025-04-17T06:17:03.643Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",1.3345,-0.1230,-2.0630,-9.95,-20.20,-60.18,-120.99,-30.96,33.61,0.528442,-0.762299,-0.355591,-0.114349
"2025-04-17T06:17:03.644Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.6626,-1.5117,1.6914,-81.30,127.20,-387.88,-19.28,-1.28,126.79,0.519623,-0.143311,-0.183380,0.822021
"2025-04-17T06:17:04.211Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.0674,0.0298,0.1245,-7.63,408.94,-67.14,-73.41,-41.25,54.67,0.801483,-0.385498,-0.443054,0.112244
"2025-04-17T06:17:04.211Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.2993,0.2021,0.3574,-335.27,-123.60,60.73,0.23,27.56,-19.51,0.967438,-0.129333,0.216309,-0.021484
"2025-04-17T06:17:04.211Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.2241,0.1680,0.1733,-44.56,-112.67,390.69,128.34,17.16,-160.38,0.052643,-0.181244,0.871368,0.452759
"2025-04-17T06:17:04.211Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.0488,-0.1094,0.0884,-37.66,-3.54,338.99,-45.86,23.77,136.43,0.101868,-0.327454,-0.261780,0.902100
"2025-04-17T06:17:04.918Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.4048,-0.1294,0.3203,48.89,-184.02,275.76,-61.53,13.51,66.60,0.680084,-0.480042,-0.194366,0.518768
"2025-04-17T06:17:04.789Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.1084,-0.1167,0.1494,-191.89,387.02,-11.72,-54.43,-32.98,-52.39,0.623810,-0.520569,0.109802,-0.572449
"2025-04-17T06:17:05.344Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.4434,1.8213,0.9023,36.19,-1.10,-79.90,51.79,-54.06,-108.18,0.631531,-0.117035,-0.578278,-0.502960
"2025-04-17T06:17:05.585Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.3628,0.2456,-0.9653,342.04,103.88,-46.26,-125.81,22.77,50.15,0.329865,-0.828522,-0.288452,0.348450
"2025-04-17T06:17:05.341Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",1.0518,0.4204,2.1484,-66.77,-25.70,35.83,54.87,9.14,124.15,0.446625,0.039917,0.542633,0.710205
"2025-04-17T06:17:05.585Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-1.0259,1.2100,0.7231,-2.81,-126.83,82.09,23.32,-25.31,-130.94,0.470764,-0.275726,-0.295868,-0.784027
"2025-04-17T06:17:05.731Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",1.0215,-0.2627,-0.2832,-6.65,314.33,-81.85,-25.48,-41.49,6.13,0.956909,-0.164459,-0.221344,-0.090576
"2025-04-17T06:17:06.005Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.3096,0.6016,-0.9946,291.81,-158.94,-125.31,-142.14,64.58,83.96,0.056519,-0.568817,-0.295074,0.765533
"2025-04-17T06:17:06.148Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.1675,0.9536,0.0894,101.62,-220.28,376.22,70.31,-80.07,-120.63,0.654663,-0.439117,-0.612610,-0.056305
"2025-04-17T06:17:06.440Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.5010,-0.1143,0.6553,606.45,155.58,77.27,-69.55,15.13,38.84,0.742889,-0.569214,-0.085968,0.341522
"2025-04-17T06:17:06.716Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.3760,0.0771,0.7715,7.26,126.83,-23.38,-5.81,32.93,-16.98,0.931305,-0.026154,0.340851,-0.125305
"2025-04-17T06:17:06.715Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-1.0840,-2.0391,0.3296,158.87,-56.21,-234.38,-66.25,8.63,-45.67,0.731964,-0.427399,0.024170,-0.529968
"2025-04-17T06:17:06.718Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.3784,-0.8018,0.4038,137.63,-92.59,-55.24,-36.52,23.64,150.85,0.177185,-0.197662,-0.203674,0.942291
"2025-04-17T06:17:07.281Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.0469,-0.8506,0.8979,181.88,-46.51,3.05,-48.22,2.08,47.21,0.833191,-0.380890,-0.148376,0.372253
"2025-04-17T06:17:07.140Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",1.2808,-0.4810,-1.0781,-353.64,-304.87,-261.05,119.49,-9.57,177.32,0.114502,0.034882,0.773224,0.622650
"2025-04-17T06:17:07.281Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.8145,-1.0308,0.8794,-118.90,-239.69,-448.97,-43.75,-34.50,21.49,0.808167,-0.239136,-0.519531,-0.140320
"2025-04-17T06:17:07.833Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.3428,2.1421,1.0435,-108.40,14.59,75.99,61.23,-40.36,-135.41,0.510101,-0.143951,-0.563690,-0.633392
"2025-04-17T06:17:07.832Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.7407,-0.2305,0.7705,-18.19,-5.31,-13.12,-13.28,40.13,-21.59,0.922852,-0.049194,0.353394,-0.144775
"2025-04-17T06:17:07.834Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.4941,0.1841,2.6353,130.49,-41.93,8.73,43.65,-0.32,106.84,0.523254,0.204681,0.419464,0.712921
"2025-04-17T06:17:07.833Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.3184,-0.4155,0.9810,16.72,8.73,12.02,-26.10,17.28,154.11,0.184174,-0.197021,-0.177429,0.946411
"2025-04-17T06:17:08.470Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.0435,-0.6357,0.6782,-5.43,-3.36,-11.66,-43.37,2.69,45.87,0.852112,-0.348663,-0.123810,0.369995
"2025-04-17T06:17:08.045Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6162,-0.1797,0.7192,13.67,-2.56,6.59,-14.34,39.63,-23.01,0.922974,-0.044861,0.353638,-0.144684
"2025-04-17T06:17:08.885Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.0166,-0.6948,0.7026,3.17,-1.10,6.16,-42.06,1.90,45.67,0.857758,-0.336639,-0.124939,0.367676
"2025-04-17T06:17:09.099Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.0879,0.7051,-0.0693,86.06,11.60,374.94,89.29,-73.83,-137.97,0.605255,-0.205963,-0.675476,-0.367279
"2025-04-17T06:17:09.261Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",1.6030,-1.0698,-2.0225,51.03,966.86,322.02,139.96,-25.82,-179.85,-0.584656,0.090668,0.734680,0.331787
"2025-04-17T06:17:09.408Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.0581,-0.7393,0.7129,10.74,-0.98,4.21,-41.54,0.82,45.23,0.862061,-0.329987,-0.130127,0.361847
"2025-04-17T06:17:09.261Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.6992,-1.5762,0.6694,654.97,60.61,785.34,-49.82,22.92,-31.97,0.906769,-0.227875,0.348541,-0.065002
"2025-04-17T06:17:09.703Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.3003,-0.5547,0.8467,6.53,-6.71,-1.71,-24.91,15.55,154.26,0.184784,-0.174866,-0.174835,0.951111
"2025-04-17T06:17:09.556Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6182,-0.1211,0.8022,4.03,9.77,1.10,-13.92,41.21,-23.44,0.917175,-0.042206,0.368378,-0.145660
"2025-04-17T06:17:09.844Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.7124,-0.9434,2.3223,2.44,27.22,-18.55,-9.56,8.21,42.31,0.929871,-0.087830,0.027618,0.356049
"2025-04-17T06:17:10.227Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.1958,0.4766,-0.5342,204.53,-403.38,-641.60,-12.01,-63.97,-58.70,0.524139,-0.249054,-0.640839,-0.502472
"2025-04-17T06:17:10.385Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.0952,-1.2822,-0.7598,98.14,-121.77,122.56,-102.77,43.04,53.57,0.373291,-0.721222,-0.088959,0.576599
"2025-04-17T06:17:10.630Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.2192,-0.7202,-0.2393,64.70,-118.96,169.68,-102.85,16.31,-10.38,0.624634,-0.762695,0.158142,0.054596
"2025-04-17T06:17:10.387Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",0.5776,1.1846,0.6724,-164.18,77.76,84.29,7.14,-28.28,-83.28,0.768524,-0.185120,-0.125336,-0.599426
"2025-04-17T06:17:10.387Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.7549,-0.0269,-0.7334,-1.71,-29.36,-8.00,178.06,-43.50,-167.35,-0.362091,-0.097839,0.926666,-0.022766
"2025-04-17T06:17:10.385Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.4478,-0.7114,0.6504,-24.84,-2.62,-13.61,-48.41,22.97,69.47,0.687592,-0.434998,-0.081787,0.575500
"2025-04-17T06:17:11.302Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.4907,-0.8076,0.0259,8.67,4.46,12.33,-91.18,30.79,-16.73,0.695984,-0.651855,0.287079,0.090454
"2025-04-17T06:17:11.449Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.2485,-0.2148,0.0386,87.34,-208.37,403.93,3.63,69.28,158.14,0.127533,-0.508392,0.177887,0.832764
"2025-04-17T06:17:11.613Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-1.5142,2.1909,0.4243,88.75,1.95,329.71,69.90,55.35,141.70,0.489441,-0.193237,0.604065,0.598389
"2025-04-17T06:17:11.613Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6035,-1.1924,-1.2373,-524.72,89.66,-38.21,-106.42,4.30,-57.15,0.442474,-0.749115,0.444794,-0.212341
"2025-04-17T06:17:12.079Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.3872,-0.6934,0.5894,-1.40,-3.23,-6.53,-50.06,22.22,62.81,0.719696,-0.442535,-0.066101,0.530762
"2025-04-17T06:17:12.078Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.4922,-0.8369,-0.0210,6.04,0.43,0.43,-91.27,30.19,-21.08,0.699249,-0.642792,0.307159,0.058228
"2025-04-17T06:17:12.358Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.4609,0.3467,0.3521,-75.44,178.89,-548.16,-103.21,56.80,-31.56,0.627075,-0.583038,0.471771,0.210175
"2025-04-17T06:17:12.222Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.7017,0.0254,-0.6904,-3.54,2.14,-3.97,176.61,-42.03,-171.40,-0.360260,-0.059875,0.930878,0.001709
"2025-04-17T06:17:12.771Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.6621,0.3110,-0.9067,-114.26,-79.83,-6.59,-92.70,-46.49,95.11,0.627197,-0.261993,-0.684418,0.263458
"2025-04-17T06:17:12.767Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",0.3701,1.4600,0.8228,59.20,144.53,-22.71,8.06,-16.68,-99.42,0.661621,-0.060669,-0.114594,-0.738464
"2025-04-17T06:17:12.771Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-1.3730,0.0557,0.5703,52.92,-93.81,-91.31,131.69,23.48,-140.77,0.050873,-0.379517,0.813263,0.438019
"2025-04-17T06:17:12.767Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3745,-1.8232,-0.6914,65.49,-82.40,-47.55,-96.30,37.52,38.91,0.508087,-0.708832,-0.016754,0.488861
"2025-04-17T06:17:13.436Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.5977,-0.8384,-0.2979,62.62,-54.69,189.03,-98.43,7.80,-33.39,0.639008,-0.710754,0.259552,-0.137878
"2025-04-17T06:17:13.295Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.8696,0.3740,-0.1104,-92.47,3.72,-38.82,-78.98,-48.11,-3.04,0.666595,-0.621918,-0.280640,-0.300049
"2025-04-17T06:17:13.759Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.3979,0.1152,-0.5674,-137.45,44.01,142.94,-101.57,-40.42,91.80,0.574341,-0.437378,-0.648315,0.241669
"2025-04-17T06:17:13.758Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.0957,-0.6011,-0.4312,42.18,-116.21,168.33,-83.33,50.17,51.76,0.431335,-0.587189,0.052368,0.682861
"2025-04-17T06:17:14.047Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.5063,-0.1392,-0.1113,148.74,-208.80,234.38,-80.19,29.86,-17.27,0.755585,-0.585724,0.288239,0.053101
"2025-04-17T06:17:13.902Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.0679,0.3394,-0.0532,-275.63,104.13,277.40,-29.20,0.62,-77.54,0.779602,-0.209839,0.228638,-0.543854
"2025-04-17T06:17:13.759Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.7031,0.1357,0.2715,188.35,-58.78,30.82,140.15,27.45,-146.01,0.149536,-0.300873,0.919342,0.204559
"2025-04-17T06:17:13.759Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.4683,0.1875,-0.2627,-236.21,-48.46,68.60,-95.16,-46.43,-3.23,0.537445,-0.791260,-0.160217,-0.243439
"2025-04-17T06:17:14.779Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.4878,0.1753,1.7871,142.21,5.74,-35.58,27.75,-36.44,38.64,0.845337,0.315430,-0.211090,0.375854
"2025-04-17T06:17:14.771Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-1.8940,0.1001,-0.0386,32.90,161.44,26.73,115.13,59.90,111.80,0.577515,0.184723,0.780273,0.153076
"2025-04-17T06:17:15.152Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-1.1318,-0.8872,0.0542,48.89,-9.52,199.34,-133.35,53.97,9.14,0.271301,-0.826935,0.127838,0.475525
"2025-04-17T06:17:15.152Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.9839,-0.6274,-1.0396,158.51,120.06,11.05,-126.76,0.13,168.25,-0.051788,0.067413,0.867889,-0.489319
"2025-04-17T06:17:15.573Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.7300,-0.4600,-0.9194,-91.25,-57.74,70.62,-174.47,38.06,-46.12,0.137329,-0.849426,0.381104,0.338043
"2025-04-17T06:17:15.576Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.8511,0.1016,1.3389,-123.96,-280.70,-210.02,53.28,-63.15,88.22,0.424225,0.625427,-0.085632,0.649170
"2025-04-17T06:17:15.962Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.5352,0.3740,1.7827,15.50,-124.27,-132.39,64.51,-25.47,-6.11,0.829926,0.509857,-0.213928,0.073517
"2025-04-17T06:17:15.574Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-1.5947,0.8252,-0.5757,275.70,133.12,257.08,146.90,40.71,120.64,0.370270,0.447296,0.813446,0.032104
"2025-04-17T06:17:16.249Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.0283,0.5952,1.2124,-191.10,76.23,234.92,49.13,-33.39,4.61,0.865601,0.408325,-0.245026,0.154327
"2025-04-17T06:17:16.392Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-1.1206,-0.8496,-0.4351,-24.35,83.13,-153.69,-150.94,63.30,3.24,0.231964,-0.848999,0.047943,0.472229
"2025-04-17T06:17:16.248Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.2188,-1.1499,-1.1543,-127.38,-111.51,76.97,-112.30,-3.10,178.12,0.005096,-0.000641,0.853271,-0.521332
"2025-04-17T06:17:16.792Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.7607,1.1880,0.5596,43.95,-228.94,-55.18,-20.94,43.96,-176.69,-0.056335,-0.292358,-0.167328,0.939819
"2025-04-17T06:17:17.048Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.9883,0.3071,0.9907,269.84,-92.29,-284.42,-43.65,20.80,70.03,0.709259,-0.395660,-0.072571,0.578827
"2025-04-17T06:17:16.801Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.2085,-1.1396,-0.0322,4.52,157.04,162.41,-36.77,14.47,-5.76,0.938690,-0.232513,0.253998,-0.013458
"2025-04-17T06:17:16.810Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.3535,-0.1357,1.0981,82.34,249.76,454.65,-61.57,-36.33,10.70,0.854431,-0.472717,-0.213623,0.026947
"2025-04-17T06:17:17.354Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.9375,-1.3208,0.8359,-80.32,-64.88,457.46,-73.38,-18.56,-55.98,0.761749,-0.583038,0.185486,-0.212830
"2025-04-17T06:17:17.754Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.4297,0.0786,-1.3047,-112.49,-104.37,-57.01,-153.07,27.88,-156.21,0.334106,-0.221405,0.911896,-0.087799
"2025-04-17T06:17:17.754Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.4463,-0.8789,-0.6499,15.44,-3.97,-170.53,-148.26,-13.41,0.29,0.269531,-0.944885,-0.132019,-0.130432
"2025-04-17T06:17:17.754Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.2129,-0.5508,1.0537,-102.29,124.51,21.06,-32.34,-27.17,144.33,0.356476,0.091400,-0.341339,0.864838
"2025-04-17T06:17:18.286Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.3413,-0.4790,-0.3369,18.86,-85.39,-134.40,-129.89,2.50,69.08,0.337463,-0.751251,-0.505859,0.256378
"2025-04-17T06:17:18.428Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.4712,-0.1943,0.7559,-164.06,39.55,9.28,-22.60,-31.66,32.31,0.920990,-0.106659,-0.309387,0.211090
"2025-04-17T06:17:17.755Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.9902,0.1162,0.7568,12.08,-147.64,-43.46,46.24,57.20,15.52,0.854034,0.273651,0.428558,-0.109558
"2025-04-17T06:17:18.710Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.4336,-0.8223,0.0767,-30.21,-3.23,-87.65,-158.65,35.62,-129.33,0.344055,-0.368958,0.862488,-0.039063
"2025-04-17T06:17:18.986Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.0229,-0.6938,-0.7256,12.88,-15.99,4.64,-137.93,-3.72,14.75,0.359863,-0.923370,-0.131836,0.019196
"2025-04-17T06:17:19.129Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.4248,0.5737,-1.1377,49.32,182.68,63.17,101.69,64.89,89.30,0.580627,0.275665,0.758453,0.107422
"2025-04-17T06:17:19.345Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.1738,-0.3394,-0.9375,-2.38,8.24,-5.43,-161.83,11.01,-140.82,0.134491,-0.315002,0.932434,-0.114807
"2025-04-17T06:17:19.129Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.1445,0.8945,-0.1265,154.36,-178.77,-124.57,1.79,-47.05,141.81,0.303619,0.527557,-0.049347,0.791809
"2025-04-17T06:17:19.129Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.2949,-0.9106,-0.3408,9.58,-3.85,2.01,-110.65,14.69,75.56,0.385376,-0.687103,-0.439545,0.431335
"2025-04-17T06:17:19.768Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.6665,1.4399,0.6870,258.00,-100.16,-86.30,35.65,-28.34,27.50,0.878723,0.343628,-0.155823,0.292175
"2025-04-17T06:17:20.053Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.1372,0.4258,0.5000,83.86,-153.63,-88.01,10.66,-58.33,130.31,0.326599,0.581818,-0.072998,0.741211
"2025-04-17T06:17:20.053Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.5498,-0.8047,-0.6558,12.45,-23.38,314.09,-142.50,3.03,-27.22,0.324066,-0.903137,0.280029,-0.027863
"2025-04-17T06:17:20.053Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.6240,-0.5732,-0.0728,96.68,87.04,223.75,-116.59,16.65,37.98,0.468689,-0.820251,-0.060516,0.322113
"2025-04-17T06:17:20.053Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.1162,-0.5547,-0.4785,139.71,187.44,117.07,-158.04,15.56,-174.53,0.068481,0.042694,0.969849,-0.229767
"2025-04-17T06:17:20.788Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.5381,1.0044,0.9243,199.71,-9.09,-63.96,54.83,-29.99,16.98,0.830414,0.473785,-0.161499,0.244446
"2025-04-17T06:17:20.922Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-1.0708,0.6440,-0.6572,69.95,193.12,24.29,130.06,38.55,110.53,0.417786,0.378296,0.809631,0.163422
"2025-04-17T06:17:21.197Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.3438,-1.0049,-0.2881,147.09,91.06,13.43,-119.62,-9.21,149.94,-0.291565,0.189728,0.764954,-0.541992
"2025-04-17T06:17:21.197Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.8643,-0.2432,-0.8428,-84.90,-88.81,148.86,-170.87,44.95,-70.84,0.275391,-0.674286,0.589600,0.348907
"2025-04-17T06:17:21.201Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.0166,0.5894,0.4565,76.90,-120.18,-87.04,50.14,-58.33,102.48,0.338562,0.599701,0.025726,0.724548
"2025-04-17T06:17:21.706Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.3867,0.9072,0.6870,144.53,-43.58,-48.83,60.11,-20.91,21.84,0.818481,0.513367,-0.060974,0.250458
"2025-04-17T06:17:21.705Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-1.0596,-0.3467,-0.3618,30.33,-41.44,192.50,-172.40,77.81,-54.62,0.316742,-0.648743,0.417847,0.551422
"2025-04-17T06:17:21.850Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.8169,0.5576,-0.6201,68.42,110.17,53.65,133.52,44.42,116.36,0.401855,0.361115,0.830597,0.134521
"2025-04-17T06:17:22.271Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.0801,-0.2642,0.7593,-155.27,-119.32,89.97,-40.96,-11.16,5.17,0.932892,-0.343750,-0.106689,0.008087
